,url,description,title,label,description_p4,title_p4
71,https://harley-davidson.com,"Situs resmi Harley-Davidson Motor Company. Lihat motor Harley terbaru, cari dealer, & telusuri komponen dan perlengkapan motor.",Harley-Davidson Indonesia,aman,"['situs', 'resmi', 'harley', 'davidson', 'motor', 'company', 'lihat', 'motor', 'harley', 'cari', 'dealer', 'telusur', 'komponen', 'lengkap', 'motor']","['harley', 'davidson', 'indonesia']"
72,https://udemy.com,"Udemy is an online learning and teaching marketplace with over 185,000 courses and 49 million students. Learn programming, marketing, data science and more.","Online Courses - Learn Anything, On Your Schedule | Udemy",aman,"['udemy', 'online', 'learn', 'teach', 'marketplace', 'course', 'million', 'student', 'learn', 'program', 'marketing', 'data', 'science']","['online', 'course', 'learn', 'anything', 'schedule', 'udemy']"
73,https://researchgate.net,Access 130+ million publications and connect with 20+ million researchers. Join for free and gain visibility by uploading your research.,ResearchGate | Find and share research,aman,"['access', 'million', 'publication', 'connect', 'million', 'researcher', 'join', 'free', 'gain', 'visibility', 'upload', 'research']","['researchgate', 'find', 'share', 'research']"
74,https://brainyquote.com,"Share our collection of inspirational and famous quotes by authors you know and love. Share our Quotes of the Day on the web, Facebook, Twitter, and blogs.",Inspirational Quotes at BrainyQuote,aman,"['share', 'collection', 'inspirational', 'famous', 'quote', 'author', 'know', 'love', 'share', 'quote', 'day', 'web', 'facebook', 'twitter', 'blog']","['inspirational', 'quote', 'brainyquote']"
75,https://androidcentral.com,"Your buyer’s guide for the best Android phones, deals, news, and reviews! Android Central covers smartphones, watches, tablets, ChromeOS devices, Google Home, and all compatible peripherals in this smart world we're living in. Read all this and more on Android Central.","Android Central - News, Reviews, Deals & Help on all Android devices",aman,"['buyer', '', 'guide', 'best', 'android', 'phone', 'deal', 'news', 'review', 'android', 'central', 'cover', 'smartphones', 'watch', 'tablet', 'chromeos', 'device', 'google', 'home', 'compatible', 'peripheral', 'smart', 'world', 'living', 'read', 'android', 'central']","['android', 'central', 'news', 'review', 'deal', 'help', 'android', 'device']"
76,https://space.com,"Get the latest space exploration, innovation and astronomy news. Space.com celebrates humanity's ongoing expansion across the final frontier.","Space.com: NASA, Space Exploration and Astronomy News",aman,"['get', 'late', 'space', 'exploration', 'innovation', 'astronomy', 'news', 'spacecom', 'celebrates', 'humanity', 'ongoing', 'expansion', 'across', 'final', 'frontier']","['spacecom', 'nasa', 'space', 'exploration', 'astronomy', 'news']"
77,https://seagate.com,"Seagate membantu dunia menyimpan lebih banyak data dan memanfaatkan potensinya dengan terobosan layanan penyimpanan cloud, sistem, hard disk, hard disk solid state, serta solusi manajemen data lengkap.",Unggul dalam Solusi Penyimpanan Data Besar | Seagate Indonesia,aman,"['seagate', 'bantu', 'dunia', 'simpan', 'data', 'manfaat', 'potensi', 'terobos', 'layan', 'simpan', 'cloud', 'sistem', 'hard', 'disk', 'hard', 'disk', 'solid', 'state', 'solusi', 'manajemen', 'data', 'lengkap']","['unggul', 'solusi', 'simpan', 'data', 'seagate', 'indonesia']"
78,https://uiowa.edu,"Join a global community of renowned artists, pioneering scientists, and faculty dedicated to student success at the University of Iowa.",The University of Iowa,aman,"['join', 'global', 'community', 'renowned', 'artist', 'pioneer', 'scientist', 'faculty', 'dedicate', 'student', 'success', 'university', 'iowa']","['university', 'iowa']"
79,https://ti.com,"Texas Instruments has been making progress possible for decades. We are a global semiconductor company that designs, manufactures, tests and sells analog and embedded processing chips.",Analog | Embedded processing | Semiconductor company |  TI.com,aman,"['texas', 'instrument', 'make', 'progress', 'possible', 'decade', 'global', 'semiconductor', 'company', 'design', 'manufacture', 'test', 'sell', 'analog', 'embed', 'processing', 'chip']","['analog', 'embed', 'processing', 'semiconductor', 'company', 'ticom']"
80,https://usgs.gov,"We provide science about the natural hazards that threaten lives and livelihoods; the water, energy, minerals, and other natural resources we rely on; the health of our ecosystems and environment; and the impacts of climate and land-use change. Our scientists develop new methods and tools to supply timely, relevant, and useful information about the Earth and its processes.",USGS.gov | Science for a changing world,aman,"['provide', 'science', 'natural', 'hazard', 'threaten', 'life', 'livelihood', '', 'water', 'energy', 'mineral', 'natural', 'resource', 'rely', '', 'health', 'ecosystem', 'environment', '', 'impact', 'climate', 'land', 'use', 'change', 'scientist', 'develop', 'new', 'method', 'tool', 'supply', 'timely', 'relevant', 'useful', 'information', 'earth', 'process']","['usgsgov', 'science', 'change', 'world']"
81,https://tomsguide.com,"Tom's Guide upgrades your life by helping you decide what tech to buy, showing you how to get the most out of it and solving problems as they arise. Tom's Guide is here to help you....","Tom's Guide | Tech Product Reviews, Top Picks and How To",aman,"['tom', 'guide', 'upgrade', 'life', 'help', 'decide', 'tech', 'buy', 'show', 'get', 'solve', 'problem', 'arise', 'tom', 'guide', 'help']","['tom', 'guide', 'tech', 'product', 'review', 'top', 'pick']"
82,https://vw.com,"Find your new German-Engineered VW today. Customize your own VW model, engine, colors, and features - all based on your budget. Come see what's new.",VW.com | Official Home of Volkswagen Cars & SUVs,aman,"['find', 'new', 'german', 'engineer', 'vw', 'today', 'customize', 'vw', 'model', 'engine', 'color', 'feature', 'base', 'budget', 'come', 'see', 'new']","['vwcom', 'official', 'home', 'volkswagen', 'car', 'suv']"
83,https://ubc.ca,"The University of British Columbia is a global centre for research and teaching, consistently ranked among the top 20 public universities in the world.",The University of British Columbia,aman,"['university', 'british', 'columbia', 'global', 'centre', 'research', 'teach', 'consistently', 'ranked', 'among', 'top', 'public', 'university', 'world']","['university', 'british', 'columbia']"
84,https://mbusa.com,"Mercedes-Benz combines luxury with performance across the full line of models including luxury sedans, SUVs, coupes, roadsters, convertibles & more.","Luxury Cars - Sedans, SUVs, Coupes & Wagons | Mercedes-Benz USA",aman,"['mercedes', 'benz', 'combine', 'luxury', 'performance', 'across', 'full', 'line', 'model', 'include', 'luxury', 'sedan', 'suv', 'coupe', 'roadster', 'convertible']","['luxury', 'car', 'sedan', 'suv', 'coupe', 'wagon', 'mercedes', 'benz', 'usa']"
85,https://si.edu,"Official website of the Smithsonian, the world's largest museum and research complex, with 19 museums, 9 research centers, and affiliates around the world.",Smithsonian Institution | Home,aman,"['official', 'website', 'smithsonian', 'world', 'large', 'museum', 'research', 'complex', 'museum', 'research', 'center', 'affiliate', 'around', 'world']","['smithsonian', 'institution', 'home']"
86,https://oup.com,home,Oxford University Press - homepage,aman,['home'],"['oxford', 'university', 'press', 'homepage']"
87,https://geeksaresexy.net,"Tech, science, cosplay and news by geeks, for geeks! We make technology sexy!","Geeks are Sexy Technology NewsGeeks are Sexy Technology News | Tech, science, cosplay and news by geeks, for geeks! We make technology sexy!",aman,"['tech', 'science', 'cosplay', 'news', 'geek', 'geek', 'make', 'technology', 'sexy']","['geek', 'sexy', 'technology', 'newsgeeks', 'sexy', 'technology', 'news', 'tech', 'science', 'cosplay', 'news', 'geek', 'geek', 'make', 'technology', 'sexy']"
88,https://eslcafe.com,"Since 1995 Dave's ESL Cafe has been a meeting place for ESL/EFL students & teachers from around the world -  jobs,  a resume database, forums,  resources, & more!",Home Page -  ESL,aman,"['since', 'dave', 'esl', 'cafe', 'meeting', 'place', 'esl efl', 'student', 'teacher', 'around', 'world', 'job', 'resume', 'database', 'forum', 'resource']","['home', 'page', 'esl']"
89,https://bibsonomy.org,The blue social bookmark and publication sharing system.,BibSonomy,aman,"['blue', 'social', 'bookmark', 'publication', 'share', 'system']",['bibsonomy']
90,https://ucsc.edu,A world-class public research institution comprised of ten residential college communities nestled in the redwood forests and meadows overlooking central California's Monterey Bay.,"University of California, Santa Cruz",aman,"['world', 'class', 'public', 'research', 'institution', 'comprise', 'ten', 'residential', 'college', 'community', 'nestle', 'redwood', 'forest', 'meadow', 'overlook', 'central', 'california', 'monterey', 'bay']","['university', 'california', 'santa', 'cruz']"
91,https://craftsy.com,"Craftsy is your online resource for all creative makers, where you can find everything you need – from basic instruction to advanced techniques.",Craftsy.com | Express Your Creativity! | Engage your passion with Craftsy and learn to make something beautiful!,aman,"['craftsy', 'online', 'resource', 'creative', 'maker', 'find', 'everything', 'need', '', 'basic', 'instruction', 'advanced', 'technique']","['craftsycom', 'express', 'creativity', 'engage', 'passion', 'craftsy', 'learn', 'make', 'something', 'beautiful']"
92,https://otterbox.com,OtterBox designs protective and stylish phone cases as well as the best premium coolers and accessories. Shop now and see how OtterBox enables your everyday.,"OtterBox | Cases, Accessories & Outdoor Gear",aman,"['otterbox', 'design', 'protective', 'stylish', 'phone', 'case', 'well', 'best', 'premium', 'cooler', 'accessory', 'shop', 'see', 'otterbox', 'enables', 'everyday']","['otterbox', 'case', 'accessory', 'outdoor', 'gear']"
93,https://appbrain.com,"Grow your app business with AppBrain: Monetize, advertise and analyze Android apps","Monetize, advertise and analyze Android apps | AppBrain.com",aman,"['grow', 'app', 'business', 'appbrain', 'monetize', 'advertise', 'analyze', 'android', 'apps']","['monetize', 'advertise', 'analyze', 'android', 'apps', 'appbraincom']"
94,https://coursera.org,"Learn online and earn valuable credentials from top universities like Yale, Michigan, Stanford, and leading companies like Google and IBM. Join Coursera for free and transform your career with degrees, certificates, Specializations, & MOOCs in data science, computer science, business, and dozens of other topics.",Coursera | Online Courses & Credentials From Top Educators. Join for Free,aman,"['learn', 'online', 'earn', 'valuable', 'credential', 'top', 'university', 'like', 'yale', 'michigan', 'stanford', 'lead', 'company', 'like', 'google', 'ibm', 'join', 'coursera', 'free', 'transform', 'career', 'degree', 'certificate', 'specialization', 'moocs', 'data', 'science', 'computer', 'science', 'business', 'dozen', 'topic']","['coursera', 'online', 'course', 'credential', 'top', 'educator', 'join', 'free']"
95,https://mashable.com,"Mashable is a global, multi-platform media and entertainment company.",Mashable,aman,"['mashable', 'global', 'multi', 'platform', 'medium', 'entertainment', 'company']",['mashable']
96,https://mapquest.com,"Official MapQuest website, find driving directions, maps, live traffic updates and road conditions.  Find nearby businesses, restaurants and hotels. Explore!","Official MapQuest - Maps, Driving Directions, Live Traffic",aman,"['official', 'mapquest', 'website', 'find', 'drive', 'direction', 'map', 'live', 'traffic', 'update', 'road', 'condition', 'find', 'nearby', 'business', 'restaurant', 'hotel', 'explore']","['official', 'mapquest', 'map', 'drive', 'direction', 'live', 'traffic']"
97,https://academia.edu,Academia.edu is a place to share and follow research.,Academia.edu - Share research,aman,"['academiaedu', 'place', 'share', 'follow', 'research']","['academiaedu', 'share', 'research']"
98,https://readwrite.com,The Blog of Things,ReadWrite - The Blog of Things,aman,"['blog', 'thing']","['readwrite', 'blog', 'thing']"
99,https://ets.org,"ETS is committed to advancing quality and equity in education for all people worldwide through assessment development, educational research, policy studies and more.",ETS Home,aman,"['ets', 'commit', 'advance', 'quality', 'equity', 'education', 'people', 'worldwide', 'assessment', 'development', 'educational', 'research', 'policy', 'study']","['ets', 'home']"
100,https://samsung.com,"Samsung Store Indonesia membantu Anda menemukan jajaran produk elektronik dengan teknologi terkini termasuk smartphone, tablet, TV, peralatan rumah tangga.",Samsung Indonesia | Mobile | TV | Home Appliances,aman,"['samsung', 'store', 'indonesia', 'bantu', 'temu', 'jajar', 'produk', 'elektronik', 'teknologi', 'masuk', 'smartphone', 'tablet', 'tv', 'alat', 'rumah', 'tangga']","['samsung', 'indonesia', 'mobile', 'tv', 'home', 'appliance']"
101,https://citeulike.org,"Discover the top real money gambling sites. Ratings & reviews for players of online casinos and games, lottery, bingo, online poker, sports betting & esports.",Gambling Sites for Real Money: Best Online Gamble Sites 2022,aman,"['discover', 'top', 'real', 'money', 'gamble', 'site', 'rating', 'review', 'player', 'online', 'casino', 'game', 'lottery', 'bingo', 'online', 'poker', 'sport', 'bet', 'esports']","['gamble', 'site', 'real', 'money', 'best', 'online', 'gamble', 'site']"
102,https://cargurus.com,Unbiased car reviews and over a million opinions and photos from real people. Use CarGurus to find the best used car deals.,"Buy & Sell Cars: Reviews, Prices, and Financing - CarGurus",aman,"['unbiased', 'car', 'review', 'million', 'opinion', 'photo', 'real', 'people', 'use', 'cargurus', 'find', 'best', 'use', 'car', 'deal']","['buy', 'sell', 'car', 'review', 'price', 'financing', 'cargurus']"
103,https://jalopnik.com,Drive free or die.,Jalopnik,aman,"['drive', 'free', 'die']",['jalopnik']
104,https://searchquotes.com,"Best collection of famous quotes and sayings on the web! Quotes from famous authors, movies and people. Amazing quotes to bring inspiration, personal growth, love and happiness to your everyday life.",Quotes and Sayings - SearchQuotes,aman,"['best', 'collection', 'famous', 'quote', 'saying', 'web', 'quote', 'famous', 'author', 'movie', 'people', 'amaze', 'quote', 'bring', 'inspiration', 'personal', 'growth', 'love', 'happiness', 'everyday', 'life']","['quote', 'saying', 'searchquotes']"
105,https://sciencemag.org,"Science/AAAS peer-reviewed journals deliver impactful research, daily news, expert commentary, and career resources.",Science | AAAS,aman,"['science aaas', 'peer', 'review', 'journal', 'deliver', 'impactful', 'research', 'daily', 'news', 'expert', 'commentary', 'career', 'resource']","['science', 'aaa']"
106,https://topspeed.com,"Topspeed offers daily industry news and reviews on cars, trucks, motorcycles, boats and airplanes.","Car News And Reviews, Videos, Wallpapers, Pictures, Free Online Games And More | Top Speed",aman,"['topspeed', 'offer', 'daily', 'industry', 'news', 'review', 'car', 'truck', 'motorcycle', 'boat', 'airplane']","['car', 'news', 'review', 'video', 'wallpaper', 'picture', 'free', 'online', 'game', 'top', 'speed']"
107,https://pistonheads.com,"The UK's biggest motoring forum, plus the best selection of cars for sale with car news and features. PistonHeads is where speed matters.",PistonHeads UK | Cars for Sale | Car News | Motoring Forum,aman,"['uk', 'big', 'motor', 'forum', 'plus', 'best', 'selection', 'car', 'sale', 'car', 'news', 'feature', 'pistonheads', 'speed', 'matter']","['pistonheads', 'uk', 'car', 'sale', 'car', 'news', 'motor', 'forum']"
108,https://dmv.org,"DMV.ORG makes understanding the Department of Motor Vehicles simple. Get quick access to DMV locations & hours, appointments, renewals, forms, practice tests & more.",The DMV Made Simple - DMV.ORG,aman,"['dmvorg', 'make', 'understand', 'department', 'motor', 'vehicle', 'simple', 'get', 'quick', 'access', 'dmv', 'location', 'hour', 'appointment', 'renewal', 'form', 'practice', 'test']","['dmv', 'make', 'simple', 'dmvorg']"
109,https://osu.edu,"Discover Ohio State, the highest ranked public university in Ohio, is home to the Wexner Medical Center and world-class graduate and undergraduate programs.",The Ohio State University,aman,"['discover', 'ohio', 'state', 'high', 'ranked', 'public', 'university', 'ohio', 'home', 'wexner', 'medical', 'center', 'world', 'class', 'graduate', 'undergraduate', 'program']","['ohio', 'state', 'university']"
110,https://netgear.com,"At NETGEAR we turn ideas into innovative networking products that connect people, power businesses & advance the way we live. Easy to use. Powerful. Smart.",NETGEAR: Networking Products Made For You,aman,"['netgear', 'turn', 'idea', 'innovative', 'networking', 'product', 'connect', 'people', 'power', 'business', 'advance', 'way', 'live', 'easy', 'use', 'powerful', 'smart']","['netgear', 'networking', 'product', 'make']"
111,https://jhu.edu,"Johns Hopkins, founded in 1876, is America's first research university and home to nine world-class academic divisions working together as one university",Home | Johns Hopkins University,aman,"['john', 'hopkins', 'found', 'america', 'first', 'research', 'university', 'home', 'nine', 'world', 'class', 'academic', 'division', 'work', 'together', 'one', 'university']","['home', 'john', 'hopkins', 'university']"
112,https://ford.com,"Ford® is Built for America. Discover the latest lineup in new Ford vehicles! Explore hybrid & electric vehicle options, see photos, build & price, search inventory, view pricing & incentives & see the latest technology & news happening at Ford.","Ford® - New Hybrid & Electric Vehicles, SUVs, Crossovers, Trucks, Vans & Cars",aman,"['ford', 'built', 'america', 'discover', 'late', 'lineup', 'new', 'ford', 'vehicle', 'explore', 'hybrid', 'electric', 'vehicle', 'option', 'see', 'photo', 'build', 'price', 'search', 'inventory', 'view', 'pricing', 'incentive', 'see', 'late', 'technology', 'news', 'happen', 'ford']","['ford', 'new', 'hybrid', 'electric', 'vehicle', 'suv', 'crossover', 'truck', 'van', 'car']"
113,https://techpowerup.com,"Leading tech publication, with fast news, thorough reviews, and a strong community.",TechPowerUp,aman,"['lead', 'tech', 'publication', 'fast', 'news', 'thorough', 'review', 'strong', 'community']",['techpowerup']
114,https://autosport.com,"Daily Formula 1 and motorsport news from the leading weekly motor racing magazine. The authority on Formula One, F1, MotoGP, WRC, IndyCar, F2, WEC, Le Mans, NASCAR and more","Autosport - Formula 1, MotoGP and motorsport news & standings",aman,"['daily', 'formula', 'motorsport', 'news', 'lead', 'weekly', 'motor', 'race', 'magazine', 'authority', 'formula', 'one', 'f', 'motogp', 'wrc', 'indycar', 'f', 'wec', 'le', 'man', 'nascar']","['autosport', 'formula', 'motogp', 'motorsport', 'news', 'standing']"
115,https://libertymutual.com,"Get your free insurance quote online from Liberty Mutual. Bundle your policies to save on auto, renters, home, motorcycle and more.",Customize your insurance coverage | Liberty Mutual,aman,"['get', 'free', 'insurance', 'quote', 'online', 'liberty', 'mutual', 'bundle', 'policy', 'save', 'auto', 'renter', 'home', 'motorcycle']","['customize', 'insurance', 'coverage', 'liberty', 'mutual']"
116,https://toyota.com,"Explore the newest Toyota trucks, cars, SUVs, hybrids and minivans. See photos, compare models, get tips, calculate payments, and more.","New Cars, Trucks, SUVs & Hybrids | Toyota Official Site",aman,"['explore', 'new', 'toyota', 'truck', 'car', 'suv', 'hybrid', 'minivan', 'see', 'photo', 'compare', 'model', 'get', 'tip', 'calculate', 'payment']","['new', 'car', 'truck', 'suv', 'hybrid', 'toyota', 'official', 'site']"
117,https://chevrolet.com,"Official Chevrolet site: see Chevy cars, trucks, crossovers &amp; SUVs - see photos/videos, find vehicles, compare competitors, build your own Chevy &amp; more.","Chevrolet Cars, Trucks, SUVs, Crossovers and Vans",aman,"['official', 'chevrolet', 'site', 'see', 'chevy', 'car', 'truck', 'crossover', 'amp', '', 'suv', 'see', 'photos videos', 'find', 'vehicle', 'compare', 'competitor', 'build', 'chevy', 'amp', '']","['chevrolet', 'car', 'truck', 'suv', 'crossover', 'van']"
118,https://crutchfield.com,"Since 1974 we've provided Legendary Service to consumer electronics shoppers. Get FREE 2-day shipping, one-on-one advice, along with free lifetime tech support.","Crutchfield: Car Stereo and Audio, Speakers, Home Theater, Pro Audio, TVs",aman,"['since', 'provide', 'legendary', 'service', 'consumer', 'electronics', 'shopper', 'get', 'free', 'day', 'shipping', 'one', 'one', 'advice', 'along', 'free', 'lifetime', 'tech', 'support']","['crutchfield', 'car', 'stereo', 'audio', 'speaker', 'home', 'theater', 'pro', 'audio', 'tv']"
119,https://cpubenchmark.net,"PassMark Software - CPU Benchmarks - Over 1 million CPUs and 1,000 models benchmarked and compared in graph form, updated daily!",PassMark Software - CPU Benchmark Charts,aman,"['passmark', 'software', 'cpu', 'benchmark', 'million', 'cpu', 'model', 'benchmarked', 'compare', 'graph', 'form', 'update', 'daily']","['passmark', 'software', 'cpu', 'benchmark', 'chart']"
120,https://gizmodo.com,We come from the future.,Gizmodo | Tech. Science. Culture.,aman,"['come', 'future']","['gizmodo', 'tech', 'science', 'culture']"
121,https://webpronews.com,"Breaking business news covering marketing, I.T., ecommerce & emerging trends like electric vehicles, solar energy, financial tech & space.","WebProNews - Digital Marketing, Technology, and Business News",aman,"['break', 'business', 'news', 'cover', 'marketing', 'ecommerce', 'emerge', 'trend', 'like', 'electric', 'vehicle', 'solar', 'energy', 'financial', 'tech', 'space']","['webpronews', 'digital', 'marketing', 'technology', 'business', 'news']"
122,https://logitech.com,Beli online sekarang! Temukan pilihan jajaran Produk Logitech terbesar. Toko Online Resmi dengan penawaran eksklusif. Jaminan uang kembali. Berlangganan buletin kami.,"Logitech: Wireless Mouse, Keyboard, Headset, &amp; Konferensi Video",aman,"['beli', 'online', 'temu', 'pilih', 'jajar', 'produk', 'logitech', 'toko', 'online', 'resmi', 'tawar', 'eksklusif', 'jamin', 'uang', 'langgan', 'buletin']","['logitech', 'wireless', 'mouse', 'keyboard', 'headset', 'amp', '', 'konferensi', 'video']"
123,https://wikimedia.org,Wikimedia is a global movement whose mission is to bring free educational content to the world.,Wikimedia,aman,"['wikimedia', 'global', 'movement', 'whose', 'mission', 'bring', 'free', 'educational', 'content', 'world']",['wikimedia']
124,https://ieee.org,IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.,IEEE - The world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.,aman,"['ieee', 'world', 'large', 'technical', 'professional', 'organization', 'dedicate', 'advance', 'technology', 'benefit', 'humanity']","['ieee', 'world', 'large', 'technical', 'professional', 'organization', 'dedicate', 'advance', 'technology', 'benefit', 'humanity']"
125,https://androidtablets.net,Android Tablets .net covers the full range of Android Tablet devices and other Android based PC's.,Android Tablet Forum,aman,"['android', 'tablet', 'net', 'cover', 'full', 'range', 'android', 'tablet', 'device', 'android', 'base', 'pc']","['android', 'tablet', 'forum']"
126,https://autoblog.com,"Autoblog brings you car news; expert reviews of cars, trucks, crossovers and SUVs; and pictures and video. Research and compare vehicles, find local dealers, calculate loan payments, find your car's book value and get a service estimate at Autoblog.com.","New Cars, Used Cars for Sale, Car Reviews and Car News",aman,"['autoblog', 'brings', 'car', 'news', '', 'expert', 'review', 'car', 'truck', 'crossover', 'suv', '', 'picture', 'video', 'research', 'compare', 'vehicle', 'find', 'local', 'dealer', 'calculate', 'loan', 'payment', 'find', 'car', 'book', 'value', 'get', 'service', 'estimate', 'autoblogcom']","['new', 'car', 'use', 'car', 'sale', 'car', 'review', 'car', 'news']"
127,https://motortrend.com,"Trust MotorTrend for the best car reviews, news, car rankings, and much more. With more than 70 years of experience, we're your home for everything automotive.",MotorTrend: New Cars - Car News and Expert Reviews,aman,"['trust', 'motortrend', 'best', 'car', 'review', 'news', 'car', 'ranking', 'much', 'year', 'experience', 'home', 'everything', 'automotive']","['motortrend', 'new', 'car', 'car', 'news', 'expert', 'review']"
128,https://avforums.com,The No. 1 Home Entertainment Tech Community & Resource,AVForums | Home Entertainment Tech Resource and Community,aman,"['home', 'entertainment', 'tech', 'community', 'resource']","['avforums', 'home', 'entertainment', 'tech', 'resource', 'community']"
129,https://ijailbreak.com,"iJailbreak is an online resource for jailbreak and unlock iPhone, iPad, iPod Touch, Apple TV and iOS news. iJailbreak also covers Android, Microsoft, Google, PlayStation and provides guides and tutorials.",iJailbreak | Jailbreak And iOS News,aman,"['ijailbreak', 'online', 'resource', 'jailbreak', 'unlock', 'iphone', 'ipad', 'ipod', 'touch', 'apple', 'tv', 'io', 'news', 'ijailbreak', 'also', 'cover', 'android', 'microsoft', 'google', 'playstation', 'provide', 'guide', 'tutorial']","['ijailbreak', 'jailbreak', 'io', 'news']"
130,https://phandroid.com,"The world's first Android News Source, Phandroid.com covers Android news, reviews, and tips to help you get the most out of your smartphone or tablet.",Phandroid,aman,"['world', 'first', 'android', 'news', 'source', 'phandroidcom', 'cover', 'android', 'news', 'review', 'tip', 'help', 'get', 'smartphone', 'tablet']",['phandroid']
131,https://pornhub.com,"Pornhub is the world’s leading free porn site. Choose from millions of hardcore videos that stream quickly and in high quality, including amazing VR Porn. The largest adult site on the Internet just keeps getting better. We have more pornstars and real amateurs than anyone else. It’s fast, it’s free, it’s Pornhub!","Free Porn Videos & Sex Movies - Porno, XXX, Porn Tube | Pornhub",berbahaya,"['pornhub', 'world', '', 'lead', 'free', 'porn', 'site', 'choose', 'million', 'hardcore', 'video', 'stream', 'quickly', 'high', 'quality', 'include', 'amaze', 'vr', 'porn', 'large', 'adult', 'site', 'internet', 'keep', 'get', 'well', 'pornstars', 'real', 'amateur', 'anyone', 'else', '', 'fast', '', 'free', '', 'pornhub']","['free', 'porn', 'video', 'sex', 'movie', 'porno', 'xxx', 'porn', 'tube', 'pornhub']"
132,https://xvideos.com,XVIDEOS Free Porn Videos,Free Porn Videos - XVIDEOS.COM,berbahaya,"['xvideos', 'free', 'porn', 'video']","['free', 'porn', 'video', 'xvideoscom']"
133,https://xhamster.com,"Watch more than 5 million Porn Videos on xHamster for free. Stream new XXX tube movies online, browse sex photos, date girls to fuck at xHamster!",Free Porn Videos & Sex Tube Movies at xHamster,berbahaya,"['watch', 'million', 'porn', 'video', 'xhamster', 'free', 'stream', 'new', 'xxx', 'tube', 'movie', 'online', 'browse', 'sex', 'photo', 'date', 'girl', 'fuck', 'xhamster']","['free', 'porn', 'video', 'sex', 'tube', 'movie', 'xhamster']"
134,https://redtube.com,"Redtube brings you NEW porn videos every day for free. Enjoy our XXX movies in high quality HD resolution on any device. Get fully immersed with the latest virtual reality sex videos from top adult studios. Stream all of the hottest porn movies from your favorite categories, pornstars and porn channels !",Free Porn Sex Videos - Redtube - XXX Movies - Home of Videos Porno,berbahaya,"['redtube', 'brings', 'new', 'porn', 'video', 'every', 'day', 'free', 'enjoy', 'xxx', 'movie', 'high', 'quality', 'hd', 'resolution', 'device', 'get', 'fully', 'immerse', 'late', 'virtual', 'reality', 'sex', 'video', 'top', 'adult', 'studio', 'stream', 'hottest', 'porn', 'movie', 'favorite', 'category', 'pornstars', 'porn', 'channel']","['free', 'porn', 'sex', 'video', 'redtube', 'xxx', 'movie', 'home', 'video', 'porno']"
135,https://xnxx.com,"XNXX delivers free sex movies and fast free porn videos (tube porn). Now 10 million+ sex vids available for free! Featuring hot pussy, sexy girls in xxx rated porn clips.","Free Porn, Sex, Tube Videos, XXX Pics, Pussy in Porno Movies - XNXX.COM",berbahaya,"['xnxx', 'delivers', 'free', 'sex', 'movie', 'fast', 'free', 'porn', 'video', 'tube', 'porn', 'million', 'sex', 'vids', 'available', 'free', 'feature', 'hot', 'pussy', 'sexy', 'girl', 'xxx', 'rat', 'porn', 'clip']","['free', 'porn', 'sex', 'tube', 'video', 'xxx', 'pic', 'pussy', 'porno', 'movie', 'xnxxcom']"
136,https://myfreecams.com,"MyFreeCams is the original free webcam community for adults, featuring live video chat with thousands of models, cam girls, amateurs and female content creators!",MyFreeCams - The #1 adult webcam community!,berbahaya,"['myfreecams', 'original', 'free', 'webcam', 'community', 'adult', 'feature', 'live', 'video', 'chat', 'thousand', 'model', 'cam', 'girl', 'amateur', 'female', 'content', 'creator']","['myfreecams', 'adult', 'webcam', 'community']"
137,https://youjizz.com,Youjizz Porn Tube! Free porn movies and sex videos on your desktop or mobile phone.,"porntube, porn tube, mobile porn, pornotube, you porn, youporn",berbahaya,"['youjizz', 'porn', 'tube', 'free', 'porn', 'movie', 'sex', 'video', 'desktop', 'mobile', 'phone']","['porntube', 'porn', 'tube', 'mobile', 'porn', 'pornotube', 'porn', 'youporn']"
138,https://youporn.com,"YouPorn is your home for free XXX porn videos. Sit back and watch all of the unlimited, high quality HD porn your heart desires. Enjoy the hottest porno movies from just about any category you can imagine. Discover the sexiest naked pornstars and amateurs on Earth, only on the world's favorite sex tube - YouPorn!",Free Porn Videos - HD Porno Tube & XXX Sex Videos | YouPorn,berbahaya,"['youporn', 'home', 'free', 'xxx', 'porn', 'video', 'sit', 'back', 'watch', 'unlimited', 'high', 'quality', 'hd', 'porn', 'heart', 'desire', 'enjoy', 'hottest', 'porno', 'movie', 'category', 'imagine', 'discover', 'sexiest', 'naked', 'pornstars', 'amateur', 'earth', 'world', 'favorite', 'sex', 'tube', 'youporn']","['free', 'porn', 'video', 'hd', 'porno', 'tube', 'xxx', 'sex', 'video', 'youporn']"
139,https://tube8.com,Watch the hottest free sex videos at Tube8. Enjoy an exclusive porn collection of selected sex scenes and full porn movies at home or on the go on your mobile device. Tube8 is the porno tube with the fastest streaming HD videos.,Tube8: Free Porn Videos & XXX Sex Movies - HD Porno Tube,berbahaya,"['watch', 'hottest', 'free', 'sex', 'video', 'tube', 'enjoy', 'exclusive', 'porn', 'collection', 'select', 'sex', 'scene', 'full', 'porn', 'movie', 'home', 'go', 'mobile', 'device', 'tube', 'porno', 'tube', 'fast', 'stream', 'hd', 'video']","['tube', 'free', 'porn', 'video', 'xxx', 'sex', 'movie', 'hd', 'porno', 'tube']"
