url,description,title,label
https://crutchfield.com,"['since', 'provide', 'legendary', 'service', 'consumer', 'electronics', 'shopper', 'get', 'free', 'day', 'shipping', 'one', 'one', 'advice', 'along', 'free', 'lifetime', 'tech', 'support']","['crutchfield', 'car', 'stereo', 'audio', 'speaker', 'home', 'theater', 'pro', 'audio', 'tv']",aman
https://cpubenchmark.net,"['passmark', 'software', 'cpu', 'benchmark', 'million', 'cpu', 'model', 'benchmarked', 'compare', 'graph', 'form', 'update', 'daily']","['passmark', 'software', 'cpu', 'benchmark', 'chart']",aman
https://gizmodo.com,"['come', 'future']","['gizmodo', 'tech', 'science', 'culture']",aman
https://webpronews.com,"['break', 'business', 'news', 'cover', 'marketing', 'ecommerce', 'emerge', 'trend', 'like', 'electric', 'vehicle', 'solar', 'energy', 'financial', 'tech', 'space']","['webpronews', 'digital', 'marketing', 'technology', 'business', 'news']",aman
https://logitech.com,"['beli', 'online', 'temu', 'pilih', 'jajar', 'produk', 'logitech', 'toko', 'online', 'resmi', 'tawar', 'eksklusif', 'jamin', 'uang', 'langgan', 'buletin']","['logitech', 'wireless', 'mouse', 'keyboard', 'headset', 'amp', '', 'konferensi', 'video']",aman
https://wikimedia.org,"['wikimedia', 'global', 'movement', 'whose', 'mission', 'bring', 'free', 'educational', 'content', 'world']",['wikimedia'],aman
https://ieee.org,"['ieee', 'world', 'large', 'technical', 'professional', 'organization', 'dedicate', 'advance', 'technology', 'benefit', 'humanity']","['ieee', 'world', 'large', 'technical', 'professional', 'organization', 'dedicate', 'advance', 'technology', 'benefit', 'humanity']",aman
https://androidtablets.net,"['android', 'tablet', 'net', 'cover', 'full', 'range', 'android', 'tablet', 'device', 'android', 'base', 'pc']","['android', 'tablet', 'forum']",aman
https://autoblog.com,"['autoblog', 'brings', 'car', 'news', '', 'expert', 'review', 'car', 'truck', 'crossover', 'suv', '', 'picture', 'video', 'research', 'compare', 'vehicle', 'find', 'local', 'dealer', 'calculate', 'loan', 'payment', 'find', 'car', 'book', 'value', 'get', 'service', 'estimate', 'autoblogcom']","['new', 'car', 'use', 'car', 'sale', 'car', 'review', 'car', 'news']",aman
https://motortrend.com,"['trust', 'motortrend', 'best', 'car', 'review', 'news', 'car', 'ranking', 'much', 'year', 'experience', 'home', 'everything', 'automotive']","['motortrend', 'new', 'car', 'car', 'news', 'expert', 'review']",aman
https://avforums.com,"['home', 'entertainment', 'tech', 'community', 'resource']","['avforums', 'home', 'entertainment', 'tech', 'resource', 'community']",aman
https://ijailbreak.com,"['ijailbreak', 'online', 'resource', 'jailbreak', 'unlock', 'iphone', 'ipad', 'ipod', 'touch', 'apple', 'tv', 'io', 'news', 'ijailbreak', 'also', 'cover', 'android', 'microsoft', 'google', 'playstation', 'provide', 'guide', 'tutorial']","['ijailbreak', 'jailbreak', 'io', 'news']",aman
https://phandroid.com,"['world', 'first', 'android', 'news', 'source', 'phandroidcom', 'cover', 'android', 'news', 'review', 'tip', 'help', 'get', 'smartphone', 'tablet']",['phandroid'],aman
https://pornhub.com,"['pornhub', 'world', '', 'lead', 'free', 'porn', 'site', 'choose', 'million', 'hardcore', 'video', 'stream', 'quickly', 'high', 'quality', 'include', 'amaze', 'vr', 'porn', 'large', 'adult', 'site', 'internet', 'keep', 'get', 'well', 'pornstars', 'real', 'amateur', 'anyone', 'else', '', 'fast', '', 'free', '', 'pornhub']","['free', 'porn', 'video', 'sex', 'movie', 'porno', 'xxx', 'porn', 'tube', 'pornhub']",berbahaya
https://xvideos.com,"['xvideos', 'free', 'porn', 'video']","['free', 'porn', 'video', 'xvideoscom']",berbahaya
https://xhamster.com,"['watch', 'million', 'porn', 'video', 'xhamster', 'free', 'stream', 'new', 'xxx', 'tube', 'movie', 'online', 'browse', 'sex', 'photo', 'date', 'girl', 'fuck', 'xhamster']","['free', 'porn', 'video', 'sex', 'tube', 'movie', 'xhamster']",berbahaya
https://redtube.com,"['redtube', 'brings', 'new', 'porn', 'video', 'every', 'day', 'free', 'enjoy', 'xxx', 'movie', 'high', 'quality', 'hd', 'resolution', 'device', 'get', 'fully', 'immerse', 'late', 'virtual', 'reality', 'sex', 'video', 'top', 'adult', 'studio', 'stream', 'hottest', 'porn', 'movie', 'favorite', 'category', 'pornstars', 'porn', 'channel']","['free', 'porn', 'sex', 'video', 'redtube', 'xxx', 'movie', 'home', 'video', 'porno']",berbahaya
https://xnxx.com,"['xnxx', 'delivers', 'free', 'sex', 'movie', 'fast', 'free', 'porn', 'video', 'tube', 'porn', 'million', 'sex', 'vids', 'available', 'free', 'feature', 'hot', 'pussy', 'sexy', 'girl', 'xxx', 'rat', 'porn', 'clip']","['free', 'porn', 'sex', 'tube', 'video', 'xxx', 'pic', 'pussy', 'porno', 'movie', 'xnxxcom']",berbahaya
https://myfreecams.com,"['myfreecams', 'original', 'free', 'webcam', 'community', 'adult', 'feature', 'live', 'video', 'chat', 'thousand', 'model', 'cam', 'girl', 'amateur', 'female', 'content', 'creator']","['myfreecams', 'adult', 'webcam', 'community']",berbahaya
https://youjizz.com,"['youjizz', 'porn', 'tube', 'free', 'porn', 'movie', 'sex', 'video', 'desktop', 'mobile', 'phone']","['porntube', 'porn', 'tube', 'mobile', 'porn', 'pornotube', 'porn', 'youporn']",berbahaya
https://youporn.com,"['youporn', 'home', 'free', 'xxx', 'porn', 'video', 'sit', 'back', 'watch', 'unlimited', 'high', 'quality', 'hd', 'porn', 'heart', 'desire', 'enjoy', 'hottest', 'porno', 'movie', 'category', 'imagine', 'discover', 'sexiest', 'naked', 'pornstars', 'amateur', 'earth', 'world', 'favorite', 'sex', 'tube', 'youporn']","['free', 'porn', 'video', 'hd', 'porno', 'tube', 'xxx', 'sex', 'video', 'youporn']",berbahaya
https://tube8.com,"['watch', 'hottest', 'free', 'sex', 'video', 'tube', 'enjoy', 'exclusive', 'porn', 'collection', 'select', 'sex', 'scene', 'full', 'porn', 'movie', 'home', 'go', 'mobile', 'device', 'tube', 'porno', 'tube', 'fast', 'stream', 'hd', 'video']","['tube', 'free', 'porn', 'video', 'xxx', 'sex', 'movie', 'hd', 'porno', 'tube']",berbahaya
https://cam4.com,"['watch', 'real', 'people', 'naked', 'sex', 'live', 'webcam', '', 'free', 'watch', 'chat', 'broadcast', 'sign', 'registration', 'require']","['cam', 'free', 'live', 'sex', 'cam', 'adult', 'sex', 'chat', '', 'naked', 'pornstar', 'cam', 'camcom']",berbahaya
https://playboy.com,"['wear', 'playboy', 'collection', 'style', 'include', 'playboy', 'logo', 'clothing', 'hoodies', 'sweatshirt', 'sweatpants', 'earring', 'necklace', 'vintage', 'look', 'men', 'woman']","['shop', 'playboy', 'store', 'hoodies', 'shirt', 'unisex', 'style']",berbahaya
https://spankwire.com,"['youporn', 'home', 'free', 'xxx', 'porn', 'video', 'sit', 'back', 'watch', 'unlimited', 'high', 'quality', 'hd', 'porn', 'heart', 'desire', 'enjoy', 'hottest', 'porno', 'movie', 'category', 'imagine', 'discover', 'sexiest', 'naked', 'pornstars', 'amateur', 'earth', 'world', 'favorite', 'sex', 'tube', 'youporn']","['free', 'porn', 'video', 'hd', 'porno', 'tube', 'xxx', 'sex', 'video', 'youporn']",berbahaya
https://xtube.com,"['xtubecom', 'longer', 'available', 'watch', 'free', 'hardcore', 'porn', 'video', 'best', 'adult', 'community', 'straight', 'gay', 'sex', 'movie', 'full', 'hot', 'amateur']","['xtube', 'free', 'porn', 'sex', 'video', 'xxx', 'gay', 'porno']",berbahaya
https://brazzers.com,"['brazzerscom', 'feature', 'hottest', 'pornstars', 'popular', 'brazzers', 'porn', 'video', 'adult', 'industry', 'watch', 'exclusive', 'sex', 'video', 'big', 'tit', 'hot', 'ass']","['brazzers', 'best', 'porn', 'site', 'world']",berbahaya
https://clips4sale.com,"['download', 'adult', 'amateur', 'porn', 'fetish', 'sex', 'hardcore', 'movie', 'video', 'clip', 'fetish', 'category', 'different', 'studio', 'clipssalecom', 'everything', 'anal', 'sex', 'tickle', 'video', 'large', 'collection', 'fetish', 'video', 'amateur', 'porn', 'video', 'clip', 'hardcore', 'amateur', 'fetish', 'sex', 'video']","['amateur', 'porn', 'fetish', 'porn', 'video', 'clipssale']",berbahaya
https://keezmovies.com,"['youporn', 'home', 'free', 'xxx', 'porn', 'video', 'sit', 'back', 'watch', 'unlimited', 'high', 'quality', 'hd', 'porn', 'heart', 'desire', 'enjoy', 'hottest', 'porno', 'movie', 'category', 'imagine', 'discover', 'sexiest', 'naked', 'pornstars', 'amateur', 'earth', 'world', 'favorite', 'sex', 'tube', 'youporn']","['free', 'porn', 'video', 'hd', 'porno', 'tube', 'xxx', 'sex', 'video', 'youporn']",berbahaya
https://drtuber.com,"['drtuber', 'phenomenon', 'modern', 'pornography', 'almost', 'year', 'history', 'publishing', 'hottest', 'porn', 'video', 'online', 'drtubercom', 'still', 'rock', 'hard']","['new', 'xxx', 'video', 'free', 'porn', 'movie', 'drtubercom']",berbahaya
https://extremetube.com,"['youporn', 'home', 'free', 'xxx', 'porn', 'video', 'sit', 'back', 'watch', 'unlimited', 'high', 'quality', 'hd', 'porn', 'heart', 'desire', 'enjoy', 'hottest', 'porno', 'movie', 'category', 'imagine', 'discover', 'sexiest', 'naked', 'pornstars', 'amateur', 'earth', 'world', 'favorite', 'sex', 'tube', 'youporn']","['free', 'porn', 'video', 'hd', 'porno', 'tube', 'xxx', 'sex', 'video', 'youporn']",berbahaya
https://slutload.com,"['slutload', 'best', 'amateur', 'adult', 'porn', 'movie', 'type', 'found', 'reliable', 'high', 'quality', 'xxx', 'free', 'porn', 'site']","['free', 'porn', 'video', 'xxx', 'movie', 'porno', 'sex', 'tube', 'slutload']",berbahaya
https://livejasmin.com,"['chat', 'free', 'livejasmin', 'watch', 'hd', 'live', 'sex', 'cam', 'show', 'model', 'wait', 'registration', 'require']","['live', 'sex', 'cam', 'show', 'free', 'chat', 'webcam', 'girl', 'livejasmin']",berbahaya
https://freeones.com,"['freeones', 'photo', 'video', 'link', 'today', 'pro', 'amateur', 'porn', 'star', 'sexiest', 'runway', 'model', 'super', 'model', 'top', 'female', 'celebrity']","['freeones', 'ultimate', 'babe', 'site', 'since']",berbahaya
https://tubegalore.com,"['huge', 'database', 'free', 'porn', 'tube', 'porn', 'vids', 'sort', 'category', 'porn', 'resource', 'ever', 'need', 'tubegalore', 'vortex']","['tube', 'galore', '', 'free', 'porn', 'tube']",berbahaya
https://fakku.net,"['fakku', 'large', 'english', 'hentai', 'publisher', 'world', 'thousand', 'uncensored', 'english', 'hentai', 'manga', 'comic', 'doujinshi', 'available']","['hentai', 'manga', 'anime', 'game', 'comic', 'fakku']",berbahaya
https://porntube.com,"['watch', 'free', 'porn', 'video', 'porntubecom', 'new', 'porn', 'video', 'add', 'daily', 'find', 'pornstars', 'download', 'free', 'sex', 'video', 'hd', 'mobile', 'ready']","['porntube', '', 'free', 'porn', 'video']",berbahaya
https://furaffinity.net,"['fur', 'affinity', 'thing', 'fluff', 'scale', 'feather']","['index', 'fur', 'affinity', '', 'dot', '', 'net']",berbahaya
https://suicidegirls.com,"['suicidegirls', 'global', 'adult', 'community', 'beautiful', 'naked', 'tattooed', 'pierce', 'model', 'share', 'nude', 'photo', 'blog', 'livestreams', 'video']",['suicidegirls'],berbahaya
https://4tube.com,"['free', 'porn', 'video', 'pornstars', 'sex', 'video', 'mobile', 'hd', 'ready', 'tubecom', 'find', 'pornstars', 'xxx', 'video', 'watch', 'download']","['free', 'porn', 'video', 'xxx', 'sex', 'tube', 'video', 'porno', 'tube']",berbahaya
https://adameve.com,"['shop', 'vibrator', 'dildo', 'prostate', 'toy', 'couple', 'kit', 'adam', 'eve', 'trust', 'since', 'great', 'price', 'free', 'gift', 'discreet', 'shipping']","['adam', 'eve', 'adult', 'toy', 'store', 'best', 'sex', 'toy', 'men', 'woman']",berbahaya
https://naughtyamerica.com,"['best', 'porn', 'movie', 'daily', 'naughty', 'america', 'experience', 'seductive', 'porn', 'star', 'stun', 'virtual', 'reality', 'k', 'hd', 'porn', 'video']","['naughty', 'america', 'official', 'hd', 'vr', 'porn', 'site']",berbahaya
https://gaytube.com,"['xtubecom', 'longer', 'available', 'watch', 'free', 'hardcore', 'porn', 'video', 'best', 'adult', 'community', 'straight', 'gay', 'sex', 'movie', 'full', 'hot', 'amateur']","['xtube', 'free', 'porn', 'sex', 'video', 'xxx', 'gay', 'porno']",berbahaya
https://bangbros.com,"['bang', 'bros', 'film', 'best', 'high', 'quality', 'porn', 'sexiest', 'amateur', 'girl', 'top', 'pornstars', 'update', 'daily', 'bangbroscom']","['bang', 'bros', 'amateur', 'hd', 'porn', 'video', 'reality', 'porn', 'sex', 'movie']",berbahaya
https://motherless.com,"['motherlesscom', 'moral', 'free', 'file', 'host', 'anything', 'legal', 'host', 'forever', 'motherless', 'large', 'active', 'community', 'meet', 'like', 'mind', 'individual']","['go', 'ahead', 'n t', 'look', 'motherlesscom', '']",berbahaya
https://efukt.com,"['adult', 'humor', 'adult', 'maker', 'lulz', 'shock', 'humor', 'porn', 'blooper', 'porn', 'fails', 'cam', 'whore', 'amateur', 'porn']","['adult', 'humor', 'adult', 'efuktcom']",berbahaya
https://alphaporno.com,"['wide', 'variety', 'best', 'sex', 'video', 'many', 'different', 'niche', 'alpha', 'porno', 'tube', 'famous', 'come', 'big', 'selection', 'free', 'hardcore', 'porn', 'daily']","['alpha', 'porno', 'big', 'porn', 'tube', 'best', 'sex', 'video', 'free']",berbahaya
https://planetsuzy.org,"['free', 'porn', 'video', 'celebs', 'vintage', 'classic', 'porn', 'pornstars', 'model', 'kinky', 'fetish', 'bdsm', 'gay', 'ethnic', 'gay', 'bi', 'sexual', 'shemale', 'ladyboy', 'hentai', 'anime', 'amateursoftcore', 'hardcoremen']","['free', 'porn', 'adult', 'video', 'forum']",berbahaya
https://ashemaletube.com,"['free', 'shemale', 'porn', 'video', 'huge', 'collection', 'free', 'tranny', 'porno', 'movie', 'new', 'shemale', 'tranny', 'sex', 'porn', 'tube', 'vids', 'deliver', 'everyday', 'ashemaletubecom']","['shemale', 'porn', 'free', 'tranny', 'porn', 'video', 'ashemaletubecom']",berbahaya
https://pornmd.com,"['pornmd', 'porn', 'search', 'engine', 'pull', 'best', 'video', 'best', 'porn', 'site', 'world', 'search', 'multiple', 'site']","['pornmd', 'search', 'engine', 'world', 'best', 'porn', 'site']",berbahaya
https://brazzersnetwork.com,"['brazzerscom', 'feature', 'hottest', 'pornstars', 'popular', 'brazzers', 'porn', 'video', 'adult', 'industry', 'watch', 'exclusive', 'sex', 'video', 'big', 'tit', 'hot', 'ass']","['brazzers', 'best', 'porn', 'site', 'world']",berbahaya
https://tnaflix.com,"['watch', 'free', 'xxx', 'porn', 'video', 'porno', 'movie', 'online', 'tnaflix', 'world', '', 'best', 'hardcore', 'sex', 'tube', 'site', 'hot', 'hd', 'porn', 'stream', 'download']","['free', 'porn', 'video', 'tnaflix', 'large', 'xxx', 'porno', 'tube', 'site']",berbahaya
https://fapdu.com,"['pornhub', 'world', '', 'lead', 'free', 'porn', 'site', 'choose', 'million', 'hardcore', 'video', 'stream', 'quickly', 'high', 'quality', 'include', 'amaze', 'vr', 'porn', 'large', 'adult', 'site', 'internet', 'keep', 'get', 'well', 'pornstars', 'real', 'amateur', 'anyone', 'else', '', 'fast', '', 'free', '', 'pornhub']","['free', 'porn', 'video', 'sex', 'movie', 'porno', 'xxx', 'porn', 'tube', 'pornhub']",berbahaya
https://fuq.com,"['fuqcom', 'porn', 'site', 'million', 'free', 'video', 'database', 'everything', 'ever', 'need', 'enter', 'enjoy', '']","['porn', 'video', 'fuqcom']",berbahaya
https://x-art.com,"['x', 'art', 'feature', 'world', 'fine', 'hd', 'erotic', 'video', 'erotic', 'photography', 'gorgeous', 'erotic', 'model', 'nude', 'model', 'usa', 'europe', 'south', 'america', 'shot', 'quality', 'clarity', 'top', 'photographer']","['x', 'art', '', 'beautiful', 'erotica']",berbahaya
https://perfectgirls.net,"['new', 'free', 'porn', 'video', 'every', 'day', 'ton', 'adult', 'movie', 'archive', 'bookmark', 'need', 'free', 'sex', 'fantasy']","['free', 'porn', 'free', 'sex', 'perfect', 'girl', 'tube', 'porn', 'movie', 'online']",berbahaya
https://twistys.com,"['hottest', 'high', 'quality', 'glamour', 'porn', 'year', 'model', 'scene', 'twistyscom']","['twistys', 'lesbian', 'glam', 'porn', 'twistyscom']",berbahaya
https://men.com,"['check', 'best', 'gay', 'porn', 'site', 'net', 'daily', 'update', 'award', 'win', 'original', 'series', 'exclusive', 'mencom', 'model', 'hottest', 'guy', 'gay', 'porn']","['mencom', 'best', 'gay', 'porn', 'site']",berbahaya
https://porn.com,"['free', 'porn', 'video', 'million', 'porncom', 'large', 'free', 'porn', 'tube', 'world', 'sex', 'video', 'hd', 'k', 'desktop', 'mobile', 'vr', 'porn', 'video', 'available']","['free', 'porn', 'video', 'hd', 'vr', 'sex', 'video', 'porncom', 'porn', 'tube']",berbahaya
https://pornoxo.com,"['porno', 'tube', 'video', 'adult', 'tube', 'movie', 'free', 'enjoy', 'present', 'pornoxo', 'new', 'free', 'porno', 'add', 'daily', 'exclusive', 'pornotube']","['free', 'porno', 'video', 'pic', 'pornoxocom']",berbahaya
https://chaturbate.com,"['watch', 'live', 'cam', 'registration', 'require', 'free', 'uncensored', 'adult', 'chat', 'start', 'chat', 'amateur', 'exhibitionist', 'pornstars', 'w', 'hd', 'video', 'audio']","['chaturbate', 'free', 'adult', 'webcam', 'live', 'sex', 'free', 'sex', 'chat', 'exhibitionist', 'pornstar', 'free', 'cam']",berbahaya
https://apetube.com,"['go', 'ape', 'best', 'porn', 'tube', 'apetubecom', 'porn', 'video', 'free', 'enter', 'go', 'banana']","['free', 'porn', 'ape', 'tube']",berbahaya
https://gonzoxxxmovies.com,"['tube', 'style', 'free', 'porn', 'video', 'amp', '', 'movie', 'free', 'porn', 'gonzo', 'xxx', 'movie', 'free', 'enjoy']","['porn', 'video', 'gonzo', 'xxx', 'movie']",berbahaya
https://fleshbot.com,"['fleshbot', 'hottest', 'long', 'run', 'porn', 'blog', 'pornstar', 'interview', 'sexy', 'photo', 'hardcore', 'video', 'new', 'adult', 'dvd']","['pornstar', 'blog', 'porn', 'star', 'news', 'adult', 'dvd', 'review', 'fleshbot']",berbahaya
https://nuvid.com,"['nuvid', 'phenomenon', 'modern', 'pornography', 'almost', 'year', 'history', 'publishing', 'hottest', 'porn', 'video', 'online', 'nuvidcom', 'still', 'rock', 'hard']","['new', 'porno', 'video', 'free', 'sex', 'movie', 'nuvid']",berbahaya
https://badjojo.com,"['badjojo', 'free', 'porn', 'search', 'engine', 'million', 'free', 'video', 'amateur', 'teen', 'milf', 'video', 'best', 'porn', 'site']","['badjojo', 'porn', 'search']",berbahaya
https://sankakucomplex.com,"['anime', 'manga', 'game', 'observe', 'japan']","['sankaku', 'complex', '', 'anime', 'manga', 'game', 'observe', 'japan']",berbahaya
https://camfuze.com,"['best', 'free', 'live', 'webcam', 'show', 'girl', 'mature', 'woman', 'couple', 'amateur', 'pornstars', 'watch', 'cam', 'naked', 'model', 'spy', 'free', 'watch', 'free', 'chat']","['watch', 'free', 'live', 'female', 'sex', 'webcam', 'xxx', 'show', 'camfuzecom']",berbahaya
https://cliphunter.com,"['cliphunter', 'delivers', 'free', 'porn', 'movie', 'fast', 'porn', 'tube', 'experience']","['free', 'porn', 'sex', 'video', 'xxx', 'tube', 'cliphuntercom']",berbahaya
https://eporner.com,"['watch', 'full', 'hd', 'porn', 'video', 'free', 'full', 'length', 'hardcore', 'hd', 'sex', 'movie', 'p', 'p', 'k', 'watch', 'online', 'download']","['hd', 'porn', 'video', 'full', 'high', 'definition', 'movie', 'eporner']",berbahaya
https://slutroulette.com,"['watch', 'live', 'sex', 'cam', 'adult', 'cam', 'chatroulette', 'free', 'sex', 'chat', 'hot', 'cam', 'girl', 'live', 'sex', 'cam', 'platform', 'nude', 'girl', 'put', 'free', 'cam', 'show']","['slutroulette', '', 'free', 'live', 'sex', 'cam', 'adult', 'chat', 'version', 'chatroulette']",berbahaya
https://gaymaletube.com,"['gaymaletube', 'hottest', 'gay', 'porn', 'cater', 'need', 'make', 'rock', 'hard', 'second', 'enter', 'get']","['gay', 'porn', 'gay', 'male', 'tube']",berbahaya
https://gelbooru.com,"['million', 'free', 'hentai', 'anime', 'video', 'image', 'wallpaper', 'account', 'need', 'update', 'constantly']","['gelbooru', 'free', 'anime', 'hentai', 'gallery']",berbahaya
https://elephanttube.com,"['free', 'porn', 'movie', '', 'elephanttube', 'enter', 'enjoy', 'large', 'collection', 'porn', 'million', 'free', 'porn', 'movie', 'visit', 'u']","['free', 'online', 'porn', 'video', 'elephanttube']",berbahaya
https://realitykings.com,"['home', 'hd', 'reality', 'porn', 'feature', 'nice', 'tit', 'online', 'hottest', 'curvy', 'girl', 'real', 'amateur', 'sex', 'story', 'realitykingscom']","['reality', 'king', 'world', 'best', 'real', 'porn', 'site']",berbahaya
https://kindgirls.com,"['nude', 'girl', 'free', 'picture', 'video']","['kindgirls', 'nude', 'girl', 'erotic', 'photo', 'video']",berbahaya
https://boobpedia.com,"['boobpedia', 'user', 'editable', 'encyclopedia', 'woman', 'big', 'tit', 'look', 'favourite', 'busty', 'nude', 'model', 'porn', 'star', 'discover', 'new', 'favourite']","['big', 'tit', 'boobpedia']",berbahaya
https://imagefap.com,"['browse', 'million', 'hot', 'free', 'porn', 'pic', 'sex', 'gifs', 'hot', 'nude', 'photo', 'gallery', 'amateur', 'xxx', 'photo', 'imagefap', 'world', 'large', 'porn', 'pic', 'share', 'community']","['free', 'porn', 'pic', 'adult', 'photo', 'xxx', 'image', 'sex', 'gifs', 'imagefap']",berbahaya
https://vintage-erotica-forum.com,"['vintage', 'erotica', 'forum', 'vintage', 'classic', 'erotica', 'forum', 'web', 'member']","['vintage', 'erotica', 'forum']",berbahaya
https://hottystop.com,"['hottystop', 'quality', 'softcore', 'website', 'hot', 'teen', 'babe', 'hotties', 'much', 'sexy', 'content']","['hot', 'girl', 'teen', 'hotties', 'hottystopcom']",berbahaya
https://mofos.com,"['mofos', 'brings', 'best', 'amateur', 'content', 'world', 'free', 'video', 'beautiful', 'pornstars', 'hardcore', 'action', 'stun', 'k', 'enjoy', 'thousand', 'video', 'choose', 'mofos']","['mofoscom', 'world', 'best', 'amateur', 'pov', 'porn', 'video']",berbahaya
https://youngpornvideos.com,"['free', 'teen', 'porn', 'video', 'hardcore', 'hd', 'sex', 'petite', 'schoolgirl', 'cheerleader', 'college', 'girl', 'babysitter', 'innocent', 'virgin', 'model', 'legal']","['young', 'porn', 'video', 'free', 'teen', 'porn', 'hd', 'hardcore', 'xxx', 'sex', 'movie']",berbahaya
https://pichunter.com,"['free', 'porn', 'sex', 'photo', 'nude', 'pussy', 'pic', 'pichunter', 'large', 'collection', 'free', 'porn', 'trust', 'since']","['free', 'porn', 'sex', 'xxx', 'pic', 'adult', 'photo', 'hardcore', 'nude', 'pussy', 'pichunter']",berbahaya
https://zootube365.com,"['animal', 'sex', 'video', 'horse', 'sex', 'dog', 'porn', 'human', 'beastiality', 'porn', 'video', 'bestiality', 'zoo', 'tube', 'woman', 'dog', 'animal', 'porn', 'horse', 'cum', 'girl']","['animal', 'sex', 'zoo', 'tube', 'free', 'dog', 'sex', 'horse', 'porn', 'beastiality', 'video', 'sex', 'animal', 'porn', 'woman', 'fuck']",berbahaya
https://freeporn.com,"['free', 'porn', 'xxx', 'sex', 'video', 'freeporncom']","['free', 'porn', 'xxx', 'sex', 'video', 'freeporn']",berbahaya
https://wetpussygames.com,"['wet', 'pussy', 'game', 'offer', 'high', 'quality', 'hentai', 'game', 'porn', 'game', 'sex', 'game', 'sort', 'crazy', 'hentai']","['hentai', 'game', 'sex', 'game', 'anime', 'porn']",berbahaya
https://pornerbros.com,"['pornerbros', 'free', 'sex', 'video', 'porn', 'video', 'watch', 'download', 'free', 'porn', 'video', 'hd', 'new', 'video', 'every', 'hour']","['free', 'sex', 'video', 'xxx', 'porn', 'video', 'pornstars', 'porno', 'pornerbros']",berbahaya
https://femjoy.com,"['nude', 'art', 'photography', 'video', 'world', 'beautiful', 'female', 'model']","['femjoy', 'pure', 'nude', 'art', 'female', 'photography', 'video', 'femjoy']",berbahaya
https://dudesnude.com,"['free', 'gay', 'picture', 'video', 'profile', 'webcam', 'friendly', 'community', 'hot', 'men']",['dudesnude'],berbahaya
https://silverdaddies.com,"['free', 'site', 'personal', 'ad', 'fan', 'sexy', 'daddy', 'silver', 'fox', 'mature', 'men', 'naked', 'daddy']","['silverdaddies', 'date', 'mature', 'gay', 'men']",berbahaya
https://swinglifestyle.com,"['create', 'free', 'account', 'meet', 'real', 'life', 'swinger', 'adult', 'personal', 'club', 'party', 'everything', 'need', 'start', 'sexual', 'revolution']","['swinger', 'lifestyle', 'community', 'adult', 'personal', 'club', 'event']",berbahaya
https://givemegay.com,"['watch', 'free', 'gay', 'porn', 'video', 'find', 'favourite', 'twinks', 'bear', 'stud', 'free', 'gay', 'sex', 'video']","['free', 'gay', 'sex', 'video', 'porn', 'pornerbros']",berbahaya
https://homemoviestube.com,"['free', 'homemade', 'porno', 'tube', 'user', 'submit', 'sex', 'video', 'photo', 'homemoviestubecom', 'amateur', 'porn', 'tube']","['homemade', 'porn', 'video', 'free', 'amateur', 'sex', 'movie', 'real', 'porno', 'photo', 'homemoviestubecom']",berbahaya
https://lobstertube.com,"['lobstertube', 'cooked', 'best', 'porn', 'net', 'million', 'delicious', 'porn', 'tube', 'movie', 'menu', 'enter', 'need', 'reservation']","['sex', 'movie', 'tube', 'lobster', 'tube']",berbahaya
https://tubepleasure.com,"['porn', 'video', 'milf', 'mom', 'stepmom', 'lesbian', 'interracial', 'japanese', 'teen', 'massage', 'shemale', 'wife', 'beauty', 'threesome', 'mature', 'seduce', 'anal', 'much']","['tube', 'pleasure', 'free', 'tube', 'porn', 'video']",berbahaya
https://flirt4free.com,"['interactive', 'cam', 'room', 'hottest', 'girl', 'around', 'world', 'porn', 'star', 'amateur', 'fetish', 'model', 'cam', 'girl', 'always', 'ready', 'play']","['flirtfree', 'flirt', 'free', 'live', 'cam', 'girl']",berbahaya
https://pornorama.com,"['pornoramacom', '', 'free', 'porno', 'long', 'streamable', 'video', 'completely', 'free']","['free', 'porno', 'video', 'pornoramacom']",berbahaya
https://voyeurweb.com,"['free', 'voyeur', 'photo', 'video', 'sexy', 'nude', 'housewife', 'compete', 'win', 'cash', 'prize']","['real', 'voyeur', 'pic', 'amateur', 'video', 'voyeurweb']",berbahaya
https://pornpros.com,"['watch', 'best', 'hd', 'exclusive', 'movie', 'video', 'porn', 'pro', 'hottest', 'new', 'pornstar', 'amateur', 'girl', 'high', 'definition', 'update', 'daily']","['hd', 'porn', 'hardcore', 'teen', 'sex', 'movie', 'pornpros']",berbahaya
https://bravoerotica.com,"['bravoeroticacom', 'provide', 'thumbnailed', 'link', 'beautiful', 'nude', 'model', 'pussy', 'net', 'daily', 'update', 'erotic', 'picture', 'gallery']","['erotic', 'picture', 'beautiful', 'nude', 'girl', 'pussy', 'bravo', 'erotica']",berbahaya
https://pornrabbit.com,"['free', 'porn', 'tube', 'video', 'sex', 'movie', 'pornrabbitcom', 'daily', 'update', 'naked', 'amateur', 'girl', 'xxx', 'pornstars', 'sex', 'video', 'show', 'pussy', 'tit']","['free', 'porn', 'video', 'sex', 'tube', 'movie', 'xxx', 'porno', 'pornrabbitcom']",berbahaya
